entry order,YEAR,MONTH,DAY,SITE,OBSERVER,BUDDY,SIDE,ZONE,TRANSECT,HEADING,DEPTH (M),DEPTH (FT),SEGMENT,CATEGORY,CLASSCODE,COUNT,Cntrl a,notes,problems
2653,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,3,,,15,20-30m,COVER,CRUCOR,3,,,
2654,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,0-10m,SUBSTRATE,BOULD,5,,,
2655,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,0-10m,SUBSTRATE,COB,4,,,
2656,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,0-10m,SUBSTRATE,SAND,1,,,
2657,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,10-20m,SUBSTRATE,BOULD,7,,,
2658,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,10-20m,SUBSTRATE,COB,3,,,
2659,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,20-30m,SUBSTRATE,BOULD,6,,,
2660,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,20-30m,SUBSTRATE,COB,3,,,
2661,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,20-30m,SUBSTRATE,SAND,1,,,
2662,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,0-10m,RELIEF,0-10cm,10,,,
2663,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,10-20m,RELIEF,0-10cm,10,,,
2664,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,20-30m,RELIEF,0-10cm,10,,,
2665,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,0-10m,COVER,SHELL,3,,,
2666,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,0-10m,COVER,LEAFYRED,5,,,
2667,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,0-10m,COVER,CRUCOR,1,,,
2668,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,0-10m,COVER,BROWNUN,1,,,
2669,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,10-20m,COVER,SHELL,1,,,
2670,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,10-20m,COVER,BRANCH,1,,,
2671,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,10-20m,COVER,LEAFYRED,7,,,
2672,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,10-20m,COVER,CRUCOR,1,,,
2673,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,20-30m,COVER,SHELL,1,,,
2674,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,20-30m,COVER,LEAFYRED,3,,,
2675,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,20-30m,COVER,ENCRED,1,,,
2676,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,20-30m,COVER,CRUCOR,3,,,
2677,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,4,,,15,20-30m,COVER,MACPYR_HF,2,,,
2678,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,0-10m,SUBSTRATE,BOULD,3,,,
2679,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,0-10m,SUBSTRATE,COB,4,,,
2680,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,0-10m,SUBSTRATE,SAND,3,,,
2681,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,10-20m,SUBSTRATE,BOULD,7,,,
2682,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,10-20m,SUBSTRATE,COB,3,,,
2683,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,20-30m,SUBSTRATE,BOULD,9,,,
2684,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,20-30m,SUBSTRATE,COB,1,,,
2685,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,0-10m,RELIEF,0-10cm,10,,,
2686,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,10-20m,RELIEF,0-10cm,10,,,
2687,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,20-30m,RELIEF,0-10cm,10,,,
2688,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,0-10m,COVER,SHELL,3,,,
2689,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,0-10m,COVER,BRANCH,4,,,
2690,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,0-10m,COVER,LEAFYRED,2,,,
2691,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,0-10m,COVER,CRUCOR,1,,,
2692,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,10-20m,COVER,BRANCH,3,,,
2693,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,10-20m,COVER,LEAFYRED,6,,,
2694,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,10-20m,COVER,CRUCOR,1,,,
2695,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,20-30m,COVER,BRANCH,1,,,
2696,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,20-30m,COVER,LEAFYRED,4,,,
2697,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,20-30m,COVER,ENCRED,1,,,
2698,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,20-30m,COVER,ARTCOR,3,,,
2699,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,2,5,5,,,15,20-30m,COVER,COLTUN,1,,,
2700,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,0-10m,SUBSTRATE,BOULD,6,,,
2701,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,0-10m,SUBSTRATE,COB,4,,,
2702,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,10-20m,SUBSTRATE,COB,3,,,
2703,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,10-20m,SUBSTRATE,BOULD,7,,,
2704,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,20-30m,SUBSTRATE,BOULD,3,,,
2705,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,20-30m,SUBSTRATE,COB,7,,,
2706,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,0-10m,RELIEF,0-10cm,9,,,
2707,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,0-10m,RELIEF,10cm-1m,1,,,
2708,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,10-20m,RELIEF,0-10cm,10,,,
2709,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,20-30m,RELIEF,0-10cm,10,,,
2710,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,0-10m,COVER,SHELL,1,,,
2711,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,0-10m,COVER,LEAFYRED,5,,,
2712,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,0-10m,COVER,CRUCOR,3,,,
2713,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,0-10m,COVER,ARTCOR,1,,,
2714,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,10-20m,COVER,SHELL,1,,,
2715,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,10-20m,COVER,LEAFYRED,5,,,
2716,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,10-20m,COVER,CRUCOR,2,,,
2717,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,10-20m,COVER,ARTCOR,2,,,
2718,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,20-30m,COVER,SHELL,3,,,
2719,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,20-30m,COVER,LEAFYRED,5,,,
2720,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,20-30m,COVER,CRUCOR,1,,,
2721,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,1,,,15,20-30m,COVER,BRYO,1,,,
2722,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,0-10m,SUBSTRATE,BOULD,4,,,
2723,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,0-10m,SUBSTRATE,COB,6,,,
2724,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,10-20m,SUBSTRATE,BOULD,10,,,
2725,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,20-30m,SUBSTRATE,BOULD,5,,,
2726,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,20-30m,SUBSTRATE,COB,3,,,
2727,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,20-30m,SUBSTRATE,SAND,2,,,
2728,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,0-10m,RELIEF,0-10cm,9,,,
2729,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,0-10m,RELIEF,10cm-1m,1,,,
2730,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,10-20m,RELIEF,0-10cm,8,,,
2731,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,10-20m,RELIEF,10cm-1m,2,,,
2732,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,20-30m,RELIEF,0-10cm,10,,,
2733,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,0-10m,COVER,LEAFYRED,7,,,
2734,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,0-10m,COVER,CRUCOR,3,,,
2735,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,10-20m,COVER,LEAFYRED,9,,,
2736,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,10-20m,COVER,MACPYR_HF,1,,,
2737,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,20-30m,COVER,BARSAN,2,,,
2738,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,20-30m,COVER,LEAFYRED,4,,,
2739,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,20-30m,COVER,ENCRED,2,,,
2740,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,2,,,15,20-30m,COVER,CRUCOR,2,,,
2741,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,0-10m,SUBSTRATE,BOULD,9,,,
2742,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,0-10m,SUBSTRATE,COB,1,,,
2743,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,10-20m,SUBSTRATE,BOULD,10,,,
2744,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,20-30m,SUBSTRATE,BOULD,8,,,
2745,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,20-30m,SUBSTRATE,COB,2,,,
2746,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,0-10m,RELIEF,0-10cm,10,,,
2747,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,10-20m,RELIEF,0-10cm,10,,,
2748,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,20-30m,RELIEF,0-10cm,10,,,
2749,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,0-10m,COVER,LEAFYRED,6,,,
2750,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,0-10m,COVER,ARTCOR,2,,,
2751,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,0-10m,COVER,MACPYR_HF,2,,,
2752,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,10-20m,COVER,LEAFYRED,8,,,
2753,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,10-20m,COVER,ENCRED,1,,,
2754,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,10-20m,COVER,MACPYR_HF,1,,,
2755,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,20-30m,COVER,LEAFYRED,8,,,
2756,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,20-30m,COVER,ENCRED,1,,,
2757,2017,7,31,Cape Johnson,Kinsey Frick,Steve Lonhart,1,5,3,,,15,20-30m,COVER,BROWNUN,1,,,
2758,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,0-10m,SUBSTRATE,BEDRK,3,,,
2759,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,0-10m,SUBSTRATE,COB,7,,,
2760,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,10-20m,SUBSTRATE,COB,10,,,
2761,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,20-30m,SUBSTRATE,COB,5,,,
2762,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,20-30m,SUBSTRATE,SAND,5,,,
2763,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,0-10m,RELIEF,0-10cm,10,,,
2764,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,10-20m,RELIEF,0-10cm,10,,,
2765,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,20-30m,RELIEF,0-10cm,10,,,
2766,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,0-10m,COVER,LEAFYRED,6,,,
2767,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,0-10m,COVER,LACY,1,,,
2768,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,0-10m,COVER,CRUCOR,3,,,
2769,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,10-20m,COVER,BRANCH,2,,,
2770,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,10-20m,COVER,CRUCOR,8,,,
2771,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,20-30m,COVER,SHELL,5,,,
2772,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,20-30m,COVER,BRANCH,2,,,
2773,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,20-30m,COVER,LEAFYRED,2,,,
2774,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,1,,,20,20-30m,COVER,CRUCOR,1,,,
2775,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,0-10m,SUBSTRATE,BOULD,1,,,
2776,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,0-10m,SUBSTRATE,COB,7,,,
2777,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,0-10m,SUBSTRATE,SAND,2,,,
2778,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,10-20m,SUBSTRATE,BOULD,3,,,
2779,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,10-20m,SUBSTRATE,COB,7,,,
2780,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,20-30m,SUBSTRATE,BEDRK,1,,,
2781,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,20-30m,SUBSTRATE,BOULD,8,,,
2782,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,20-30m,SUBSTRATE,COB,1,,,
2783,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,0-10m,RELIEF,0-10cm,10,,,
2784,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,10-20m,RELIEF,0-10cm,10,,,
2785,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,20-30m,RELIEF,0-10cm,4,,,
2786,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,20-30m,RELIEF,10cm-1m,6,,,
2787,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,0-10m,COVER,BARSAN,2,,,
2788,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,0-10m,COVER,BRANCH,2,,,
2789,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,0-10m,COVER,LACY,1,,,
2790,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,0-10m,COVER,CRUCOR,2,,,
2791,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,0-10m,COVER,BROWNUN,3,,,
2792,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,10-20m,COVER,BRANCH,1,,,
2793,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,10-20m,COVER,LEAFYRED,3,,,
2794,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,10-20m,COVER,LACY,1,,,
2795,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,10-20m,COVER,CRUCOR,2,,,
2796,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,10-20m,COVER,BROWNUN,3,,,
2797,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,20-30m,COVER,LEAFYRED,8,,,
2798,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,2,,,20,20-30m,COVER,CRUCOR,2,,,
2799,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,0-10m,SUBSTRATE,BOULD,9,,,
2800,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,0-10m,SUBSTRATE,COB,1,,,
2801,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,10-20m,SUBSTRATE,COB,7,,,
2802,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,10-20m,SUBSTRATE,BOULD,3,,,
2803,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,20-30m,SUBSTRATE,BOULD,4,,,
2804,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,20-30m,SUBSTRATE,COB,6,,,
2805,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,0-10m,RELIEF,0-10cm,7,,,
2806,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,0-10m,RELIEF,10cm-1m,3,,,
2807,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,10-20m,RELIEF,0-10cm,9,,,
2808,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,10-20m,RELIEF,10cm-1m,1,,,
2809,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,20-30m,RELIEF,0-10cm,8,,,
2810,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,20-30m,RELIEF,10cm-1m,2,,,
2811,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,0-10m,COVER,LEAFYRED,8,,,
2812,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,0-10m,COVER,LACY,2,,,
2813,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,10-20m,COVER,LEAFYRED,6,,,
2814,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,10-20m,COVER,LACY,1,,,
2815,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,10-20m,COVER,ENCRED,1,,,
2816,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,10-20m,COVER,CRUCOR,2,,,
2817,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,20-30m,COVER,LEAFYRED,3,,,
2818,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,20-30m,COVER,ENCRED,1,,,
2819,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,3,,,17,20-30m,COVER,CRUCOR,6,,,
2820,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,0-10m,SUBSTRATE,BOULD,4,,,
2821,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,0-10m,SUBSTRATE,COB,6,,,
2822,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,10-20m,SUBSTRATE,COB,3,,,
2823,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,10-20m,SUBSTRATE,BOULD,7,,,
2824,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,20-30m,SUBSTRATE,BEDRK,3,,,
2825,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,20-30m,SUBSTRATE,BOULD,5,,,
2826,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,20-30m,SUBSTRATE,COB,2,,,
2827,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,0-10m,RELIEF,0-10cm,9,,,
2828,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,0-10m,RELIEF,10cm-1m,1,,,
2829,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,10-20m,RELIEF,0-10cm,10,,,
2830,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,20-30m,RELIEF,0-10cm,5,,,
2831,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,20-30m,RELIEF,10cm-1m,5,,,
2832,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,0-10m,COVER,LEAFYRED,4,,,
2833,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,0-10m,COVER,LACY,1,,,
2834,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,0-10m,COVER,CRUCOR,5,,,
2835,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,10-20m,COVER,LEAFYRED,7,,,
2836,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,10-20m,COVER,ENCRED,1,,,
2837,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,10-20m,COVER,CRUCOR,2,,,
2838,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,20-30m,COVER,SHELL,1,,,
2839,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,20-30m,COVER,LEAFYRED,7,,,
2840,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,20-30m,COVER,LACY,1,,,
2841,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,2,10,4,,,17,20-30m,COVER,BROWNUN,1,,,
2842,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,0-10m,SUBSTRATE,BEDRK,7,,,
2843,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,0-10m,SUBSTRATE,BOULD,1,,,
2844,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,0-10m,SUBSTRATE,COB,1,,,
2845,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,0-10m,SUBSTRATE,SAND,1,,,
2846,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,10-20m,SUBSTRATE,BEDRK,6,,,
2847,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,10-20m,SUBSTRATE,BOULD,1,,,
2848,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,10-20m,SUBSTRATE,COB,1,,,
2849,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,10-20m,SUBSTRATE,SAND,2,,,
2850,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,20-30m,SUBSTRATE,BEDRK,3,,,
2851,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,20-30m,SUBSTRATE,BOULD,7,,,
2852,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,0-10m,RELIEF,0-10cm,10,,,
2853,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,10-20m,RELIEF,0-10cm,7,,,
2854,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,10-20m,RELIEF,10cm-1m,3,,,
2855,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,20-30m,RELIEF,0-10cm,6,,,
2856,2017,7,31,Cape Johnson,Chris Harvey,Nick Tolimieri,1,10,1,,,17,20-30m,RELIEF,10cm-1m,4,,,
