map_index,ne_can,mi_ne_can,mi_ma_can,mi_tot_can,ma_can,tot_ne_can,tot_ma_can,tot_can,mipctnecan,mipctmacan,totpctnecan,totpctmacan,ne_pl,mi_ne_pl,mi_ma_pl,mi_tot_pl,ma_pl,tot_ne_pl,tot_ma_pl,tot_pl,mipctnepl,mipctmapl,totpctnepl,totpctmapl,rdi_ne,rdi_ma,rdi_sum,year_,BEF canopy to planimeter canopy ratio,BEF canopy/summary RDI
10.6,1.9,1,4,5,3.6,2.9,7.6,10.5,20,80,28,72,8,3.8,15.3,19.1,16.5,11.9,31.8,43.6,20,80,27,73,0.25,0.24,0.24,1996,0.29,47.6
3.2,10.5,0,0,0,0,10.5,0,10.5,0,0,100,0,45.7,0,0,0,0,45.7,0,45.7,0,0,100,0,0.23,0,0.23,2000,0.29,47.6
23.1,10.5,0,0,0,0,10.5,0,10.5,0,0,100,0,28.9,0,0,0,0,28.9,0,28.9,0,0,100,0,0.36,0,0.36,2004,0.16,86.3
21.1,2.9,0,0,0,7.7,2.9,7.7,10.5,0,0,27,73,16.9,0,0,0,19.6,16.9,19.6,36.5,0,0,46,54,0.17,0.39,0.29,2008,0.53,26.2
2.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,73.2,-9999,-9999,-9999,-9999,-9999,-9999,0.14,1989,0.26,53.8
17.2,2,7.2,0.8,8,0.6,9.2,1.4,10.6,90,10,87,13,13,23.6,2.6,26.3,3.4,36.7,6,42.7,90,10,86,14,0.2,0.2,0.25,1992,0.43,32.8
5.1,10.6,0,0,0,0,10.6,0,10.6,0,0,100,0,71.9,0,0,0,0,71.9,0,71.9,0,0,100,0,0.15,0,0.15,2000,0.39,36.2
22.2,1.6,0,0,0,9,1.6,9,10.6,0,0,15,85,11.1,0,0,0,28.2,11.1,28.2,39.3,0,0,28,72,0.14,0.32,0.27,2001,0.51,27.8
21.1,4.2,0,0,0,6.4,4.2,6.4,10.6,0,0,40,60,22,0,0,0,19.6,22,19.6,41.6,0,0,53,47,0.19,0.33,0.25,2002,0.28,52.6
18.2,4.1,0,0,0,6.5,4.1,6.5,10.6,0,0,39,61,30.1,0,0,0,17.7,30.1,17.7,47.8,0,0,63,37,0.14,0.37,0.22,2006,0.39,37.6
25.2,0.1,0.4,1,1.4,9.2,0.5,10.2,10.7,30,70,5,95,2.7,1.3,3,4.3,42,4,45,48.9,30,70,8,92,0.12,0.23,0.22,1995,0.33,43.6
21.2,2.5,0,0,0,8.2,2.5,8.2,10.7,0,0,23,77,13.9,0,0,0,21.2,13.9,21.2,35.1,0,0,40,60,0.18,0.39,0.31,2000,0.27,53.3
16.4,-9999,-9999,-9999,-9999,-9999,10,0.8,10.8,-9999,-9999,93,7,-9999,-9999,-9999,-9999,5.1,52.4,-9999,57.5,-9999,-9999,91,9,-9999,-9999,0.19,1990,0.27,53.7
15.3,3.5,0,0,0,7.3,3.5,7.3,10.8,0,0,32,68,11.9,0,0,0,22.5,11.9,22.5,34.4,0,0,35,65,0.29,0.32,0.31,1996,0.23,63.5
3.2,10.8,0,0,0,0,10.8,0,10.8,0,0,100,0,45.1,0,0,0,0,45.1,0,45.1,0,0,100,0,0.24,0,0.24,1999,0.23,63.9
22.2,4.9,0,0,0,5.9,4.9,5.9,10.8,0,0,46,54,48.4,0,0,0,12.7,48.4,12.7,61.1,0,0,79,21,0.1,0.46,0.18,2014,0.16,91.9
21.1,4.8,0,0,0,6,4.8,6,10.8,0,0,44,56,52.8,0,0,0,16.9,52.8,16.9,69.7,0,0,76,24,0.09,0.36,0.16,2015,0.32,46.3
7.1,10.9,0,0,0,0,10.9,0,10.9,0,0,100,0,91.6,0,0,0,0,91.6,0,91.6,0,0,100,0,0.12,0,0.12,2009,0.26,59.2
13.1,8.9,0,0,0,2,8.9,2,10.9,0,0,81,18,36.2,0,0,0,7.3,36.2,7.3,43.6,0,0,83,17,0.25,0.27,0.25,2012,0.27,55.2
6.1,11,0,0,0,0,11,0,11,0,0,100,0,40,0,0,0,0,40,0,40,0,0,100,0,0.28,0,0.27,1998,0.52,28.8
20.2,8.9,0,0,0,2.2,8.9,2.2,11,0,0,80,20,39.6,0,0,0,9.1,39.6,9.1,48.8,0,0,81,19,0.22,0.24,0.23,2002,0.28,53.6
22.2,3.4,0,0,0,7.7,3.4,7.7,11.1,0,0,31,69,28,0,0,0,15.9,28,15.9,43.9,0,0,64,36,0.12,0.48,0.25,2007,0.3,50.3
15.3,-9999,-9999,-9999,-9999,-9999,6.1,5.2,11.2,-9999,-9999,54,46,-9999,-9999,-9999,-9999,17.1,19,-9999,36.1,-9999,-9999,53,47,-9999,-9999,0.31,1990,0.22,69.1
10.4,1.7,0,0,0,9.5,1.7,9.5,11.2,0,0,16,84,6.9,0,0,0,17.4,6.9,17.4,24.3,0,0,28,72,0.25,0.54,0.46,1998,0.32,47.8
5.2,11.2,0,0,0,0,11.2,0,11.2,0,0,100,0,62.2,0,0,0,0,62.2,0,62.2,0,0,100,0,0.18,0,0.18,1999,0.23,66.5
15.1,6.1,1,2.3,3.3,1.8,7.1,4.1,11.2,30,70,63,37,27.5,3.3,7.6,10.9,6.4,30.8,14,44.8,30,70,69,31,0.23,0.29,0.25,2001,0.36,42.8
23.1,8,0,0,0,3.2,8,3.2,11.2,0,0,72,28,28.5,0,0,0,6.8,28.5,6.8,35.3,0,0,81,19,0.28,0.46,0.32,2003,0.32,48.1
16.4,9.8,0,0,0,1.4,9.8,1.4,11.2,0,0,87,13,60.1,0,0,0,5.2,60.1,5.2,65.4,0,0,92,8,0.16,0.27,0.17,2015,0.26,59.2
17.1,-9999,-9999,-9999,-9999,-9999,3.4,7.9,11.3,-9999,-9999,30,70,-9999,-9999,-9999,-9999,21.4,24.7,-9999,46.1,-9999,-9999,54,46,-9999,-9999,0.25,1990,0.25,61.6
17.2,5.9,0,0,0,5.4,5.9,5.4,11.3,0,0,52,48,26.1,0,0,0,20.1,26.1,20.1,46.3,0,0,56,44,0.23,0.27,0.24,2004,0.23,67
10.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.6,-9999,-9999,-9999,-9999,-9999,-9999,0.36,1989,0.55,28.4
18.1,10.5,0,0,0,0.9,10.5,0.9,11.4,0,0,92,8,38.8,0,0,0,3.9,38.8,3.9,42.7,0,0,91,9,0.27,0.24,0.27,2009,0.32,48.8
10.2,0.6,1,9,10,0.9,1.6,9.9,11.5,10,90,14,86,6.6,3.8,33.8,37.5,4,10.4,37.7,48.1,10,90,22,78,0.1,0.2,0.24,1991,0.28,55.7
10.6,0.6,0.7,6.5,7.2,3.7,1.3,10.2,11.5,10,90,12,88,6.1,2.7,24.7,27.4,17.1,8.8,41.8,50.6,10,90,17,83,0.15,0.24,0.23,1995,0.2,78
7.2,11.5,0,0,0,0,11.5,0,11.5,0,0,100,0,48.8,0,0,0,0,48.8,0,48.8,0,0,100,0,0.24,0,0.24,2003,0.18,86.7
23.1,11.5,0,0,0,0,11.5,0,11.5,0,0,100,0,37.3,0,0,0,0,37.3,0,37.3,0,0,100,0,0.31,0,0.31,2005,0.31,50.6
1.1,11.5,0,0,0,0,11.5,0,11.5,0,0,100,0,51.9,0,0,0,0,51.9,0,51.9,0,0,100,0,0.22,0,0.22,2012,0.29,54.1
17.1,3.6,0,0,0,8,3.6,8,11.6,0,0,31,69,31.9,0,0,0,26.3,31.9,26.3,58.2,0,0,55,45,0.11,0.3,0.20,2011,0.21,74.8
13.2,0,2.8,6.4,9.2,2.4,2.8,8.8,11.6,30,70,24,76,0,8.4,19.5,27.9,8.2,8.4,27.7,36.1,30,70,23,77,0.33,0.32,0.32,2014,0.18,87.2
10.4,-9999,-9999,-9999,-9999,-9999,3.5,8.2,11.7,-9999,-9999,30,70,-9999,-9999,-9999,-9999,20.3,4,-9999,24.3,-9999,-9999,16,84,-9999,-9999,0.48,1990,0.33,47.9
1.2,11.7,0,0,0,0,11.7,0,11.7,0,0,100,0,28,0,0,0,0,28,0,28,0,0,100,0,0.42,0,0.42,1998,0.3,52.7
25.2,0.2,0,0,0,11.5,0.2,11.5,11.7,0,0,2,98,2.1,0,0,0,30.1,2.1,30.1,32.3,0,0,7,93,0.11,0.38,0.36,2001,0.25,63.2
16.4,8.6,0,0,0,3.1,8.6,3.1,11.7,0,0,73,27,50.7,0,0,0,12.3,50.7,12.3,63,0,0,80,20,0.17,0.26,0.19,2003,0.22,71.8
21.1,1.3,0,0,0,10.3,1.3,10.3,11.7,0,0,11,89,11.2,0,0,0,31.7,11.2,31.7,42.9,0,0,26,74,0.12,0.33,0.27,2003,0.54,29.4
6.1,11.7,0,0,0,0,11.7,0,11.7,0,0,100,0,66.9,0,0,0,0,66.9,0,66.9,0,0,100,0,0.18,0,0.18,2016,0.57,28.1
13.2,5.6,0,0,0,6.1,5.6,6.1,11.8,0,0,48,52,27.6,0,0,0,22,27.6,22,49.6,0,0,56,44,0.2,0.28,0.24,1997,0.31,51.6
21.2,4.9,0,0,0,6.8,4.9,6.8,11.8,0,0,42,58,24.8,0,0,0,16.6,24.8,16.6,41.4,0,0,60,40,0.2,0.41,0.28,2010,0.2,80
1.2,11.8,0,0,0,0,11.8,0,11.8,0,0,100,0,29.4,0,0,0,0,29.4,0,29.4,0,0,100,0,0.4,0,0.40,2015,0.36,44.7
1.2,11.9,0,0,0,0,11.9,0,11.9,0,0,100,0,31.1,0,0,0,0,31.1,0,31.1,0,0,100,0,0.4,0,0.38,1991,0.26,61.9
1.2,11.9,0,0,0,0,11.9,0,11.9,0,0,100,0,27.4,0,0,0,0,27.4,0,27.4,0,0,100,0,0.43,0,0.43,2012,0.2,81
1.2,12,0,0,0,0,12,0,12,0,0,100,0,26,0,0,0,0,26,0,26,0,0,100,0,0.46,0,0.46,2003,0.57,28.6
23.1,12.1,0,0,0,0,12.1,0,12.1,0,0,100,0,33.6,0,0,0,0,33.6,0,33.6,0,0,100,0,0.36,0,0.36,2000,0.25,65.2
6.1,12.1,0,0,0,0,12.1,0,12.1,0,0,100,0,52,0,0,0,0,52,0,52,0,0,100,0,0.23,0,0.23,2010,0.38,43.2
21.1,5.6,0,0,0,6.5,5.6,6.5,12.1,0,0,46,53,46.2,0,0,0,18.4,46.2,18.4,64.6,0,0,72,28,0.12,0.35,0.19,2012,0.26,63.5
10.6,1.9,0.4,3.3,3.6,6.6,2.3,9.9,12.2,10,90,19,81,9.8,1.4,12.6,14,26.4,11.1,39,50.2,10,90,22,78,0.21,0.25,0.24,1994,0.27,61.5
7.1,12.2,0,0,0,0,12.2,0,12.2,0,0,100,0,101.6,0,0,0,0,101.6,0,101.6,0,0,100,0,0.12,0,0.12,1996,0.27,61.5
15.1,7.9,1.3,1.3,2.6,1.7,9.2,3,12.2,50,50,75,25,34.1,5.7,5.7,11.5,7.1,39.8,12.8,52.7,50,50,76,24,0.23,0.23,0.23,1996,0.26,63.8
13.2,6.2,0,0,0,6,6.2,6,12.2,0,0,51,49,23,0,0,0,22,23,22,45,0,0,51,49,0.27,0.27,0.27,2003,0.25,66.4
16.4,10.8,0,0,0,1.4,10.8,1.4,12.2,0,0,88,11,55.2,0,0,0,4.3,55.2,4.3,59.5,0,0,93,7,0.2,0.33,0.21,2012,0.29,57.6
13.2,5.4,0,0,0,7,5.4,7,12.3,0,0,44,56,28.4,0,0,0,34.7,28.4,34.7,63,0,0,45,55,0.19,0.2,0.20,1995,0.24,69.6
15.1,7.7,1.3,2,3.4,1.2,9.1,3.3,12.3,40,60,73,27,31.3,3.9,5.9,9.8,4.4,35.3,10.3,45.5,40,60,77,23,0.26,0.32,0.27,2004,0.56,30
20.2,12.3,0,0,0,0,12.3,0,12.3,0,0,100,0,38.4,0,0,0,0,38.4,0,38.4,0,0,100,0,0.32,0,0.32,2005,0.34,49.4
16.3,12.3,0,0,0,0,12.3,0,12.3,0,0,100,0,34.2,0,0,0,0,34.2,0,34.2,0,0,100,0,0.36,0,0.36,2006,0.22,76.4
25.2,0.6,0,0,0,11.8,0.6,11.8,12.4,0,0,5,95,2.8,0,0,0,44.7,2.8,44.7,47.5,0,0,6,94,0.22,0.26,0.26,2004,0.2,84
21.1,3,0,0,0,9.5,3,9.5,12.4,0,0,24,76,18.2,0,0,0,27.9,18.2,27.9,46.2,0,0,40,60,0.16,0.34,0.27,2005,0.47,36
17.1,4.7,0,0,0,7.7,4.7,7.7,12.4,0,0,38,62,36.4,0,0,0,19.5,36.4,19.5,55.9,0,0,65,35,0.13,0.39,0.22,2007,0.39,43.3
17.1,2,2,0.2,2.2,8.2,4,8.5,12.5,90,10,32,68,8.1,14.9,1.7,16.5,17.3,23,18.9,41.8,90,10,55,45,0.3,0.5,0.30,1992,0.36,47.2
10.2,0,3,6.9,9.9,2.6,3,9.5,12.5,30,70,24,76,0,12.9,30.2,43.2,18.1,12.9,48.3,61.3,30,70,21,79,0.23,0.2,0.20,1998,0.21,81
5.2,12.5,0,0,0,0,12.5,0,12.5,0,0,100,0,67.4,0,0,0,0,67.4,0,67.4,0,0,100,0,0.15,0,0.18,2011,0.34,50.3
13.1,10.6,0,0,0,1.9,10.6,1.9,12.5,0,0,85,15,46.6,0,0,0,7.7,46.6,7.7,54.3,0,0,86,14,0.23,0.25,0.23,2013,0.32,53.4
17.3,12.5,0,0,0,0,12.5,0,12.5,0,0,100,0,73.9,0,0,0,0,73.9,0,73.9,0,0,100,0,0.17,0,0.17,2015,0.29,59
13.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39,-9999,-9999,-9999,-9999,-9999,-9999,0.32,1989,0.26,65.8
17.2,3.1,6.9,0.8,7.7,1.9,10,2.6,12.6,90,10,79,21,11,19.9,2.2,22.1,8.6,30.9,10.8,41.6,90,10,74,26,0.3,0.2,0.30,1991,0.61,28.2
17.2,6.3,0,0,0,6.3,6.3,6.3,12.6,0,0,50,50,33,0,0,0,27.1,33,27.1,60.1,0,0,55,45,0.19,0.23,0.21,1998,0.25,68.8
10.6,0.9,2.9,4.4,7.3,4.4,3.8,8.8,12.6,40,60,30,70,9.6,10.7,16,26.7,18.3,20.3,34.3,54.6,40,60,37,63,0.19,0.26,0.23,2003,0.26,66.5
10.4,0.3,0,0,0,12.3,0.3,12.3,12.6,0,0,2,98,4.7,0,0,0,22,4.7,22,26.7,0,0,18,82,0.06,0.56,0.47,2014,0.53,32.8
1.2,12.6,0,0,0,0,12.6,0,12.6,0,0,100,0,26.8,0,0,0,0,26.8,0,26.8,0,0,100,0,0.47,0,0.47,2016,0.2,87
15.1,7.1,1.8,2.7,4.5,1.2,8.9,3.9,12.8,40,60,70,30,31.5,4.5,6.7,11.1,3.9,35.9,10.6,46.5,40,60,77,23,0.25,0.37,0.27,2002,0.39,44.9
17.2,5.4,0,0,0,7.4,5.4,7.4,12.8,0,0,42,58,43.7,0,0,0,24.4,43.7,24.4,68.1,0,0,64,36,0.12,0.31,0.19,2014,0.29,60.3
15.3,7.7,0.8,1.2,2,3.3,8.5,4.4,12.9,40,60,66,34,26.2,2.5,3.7,6.2,11.6,28.6,15.3,43.9,40,60,65,35,0.3,0.3,0.29,1991,0.28,63.2
1.1,12.9,0,0,0,0,12.9,0,12.9,0,0,100,0,71,0,0,0,0,71,0,71,0,0,100,0,0.18,0,0.18,1995,0.27,65.6
1.1,12.9,0,0,0,0,12.9,0,12.9,0,0,100,0,44.1,0,0,0,0,44.1,0,44.1,0,0,100,0,0.29,0,0.29,2003,0.23,77
18.2,5.8,0,0,0,7,5.8,7,12.9,0,0,45,55,27.2,0,0,0,19.2,27.2,19.2,46.5,0,0,59,41,0.21,0.37,0.28,2003,0.2,88.5
1.2,12.9,0,0,0,0,12.9,0,12.9,0,0,100,0,30.2,0,0,0,0,30.2,0,30.2,0,0,100,0,0.43,0,0.43,2008,0.2,88.5
15.3,0,6.4,6.4,12.9,0,6.4,6.4,12.9,50,50,50,50,0,18,18,36.1,0,18,18,36.1,50,50,50,50,0.36,0.36,0.36,2011,0.44,40.5
15.3,0.2,2.4,9.8,12.2,0.5,2.6,10.3,12.9,20,80,20,80,2,7.6,30.6,38.2,2.4,9.7,32.9,42.6,20,80,23,77,0.27,0.31,0.30,2013,0.28,63.6
22.2,5.1,0,0,0,7.8,5.1,7.8,12.9,0,0,40,60,52.6,0,0,0,15.5,52.6,15.5,68.1,0,0,77,23,0.1,0.5,0.19,2013,0.45,39.8
1.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.4,-9999,-9999,-9999,-9999,-9999,-9999,0.31,1989,0.36,49.7
15.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,58.1,-9999,-9999,-9999,-9999,-9999,-9999,0.22,1989,0.3,59.7
13.1,4.1,0,0,0,9,4.1,9,13,0,0,31,69,23.7,0,0,0,30.3,23.7,30.3,54,0,0,44,56,0.17,0.3,0.24,2003,0.27,66.7
10.3,0,0,0,0,13.1,0,13.1,13.1,0,0,0,100,0,0,0,0,37,0,37,37,0,0,0,100,0,0.4,0.35,1991,0.29,62.4
21.2,7.7,0,0,0,5.4,7.7,5.4,13.1,0,0,59,41,31.1,0,0,0,9.1,31.1,9.1,40.2,0,0,77,23,0.25,0.59,0.33,2008,0.54,33.9
15.1,9,0.9,1.4,2.3,1.9,9.9,3.3,13.2,40,60,75,25,41,3.5,5.3,8.8,6.6,44.5,11.9,56.4,40,60,79,21,0.22,0.28,0.23,2003,0.32,57.2
16.3,13.3,0,0,0,0,13.3,0,13.3,0,0,100,0,36.7,0,0,0,0,36.7,0,36.7,0,0,100,0,0.36,0,0.36,1998,0.25,73.2
21.2,1.1,0,0,0,12.2,1.1,12.2,13.3,0,0,8,92,4.1,0,0,0,24.6,4.1,24.6,28.6,0,0,14,86,0.27,0.5,0.46,2003,0.47,39.1
5.2,13.3,0,0,0,0,13.3,0,13.3,0,0,100,0,83.5,0,0,0,0,83.5,0,83.5,0,0,100,0,0.16,0,0.16,2013,0.39,47.2
16.3,13.4,0,0,0,0,13.4,0,13.4,0,0,100,0,39.9,0,0,0,0,39.9,0,39.9,0,0,100,0,0.34,0,0.34,1999,0.32,57.5
16.3,13.4,0,0,0,0,13.4,0,13.4,0,0,100,0,38,0,0,0,0,38,0,38,0,0,100,0,0.35,0,0.35,2000,0.28,66.1
17.3,13.4,0,0,0,0,13.4,0,13.4,0,0,100,0,66.8,0,0,0,0,66.8,0,66.8,0,0,100,0,0.2,0,0.20,2011,0.27,68.5
9.2,13.5,0,0,0,0,13.5,0,13.5,0,0,100,0,41.7,0,0,0,0,41.7,0,41.7,0,0,100,0,0.32,0,0.32,2002,0.53,35.5
15.3,0,4.1,9.5,13.5,0,4.1,9.5,13.5,30,70,30,70,0,10.7,25,35.7,0,10.7,25,35.7,30,70,30,70,0.38,0.38,0.38,2002,0.42,44.8
21.2,4.9,0,0,0,8.7,4.9,8.7,13.5,0,0,35,64,42,0,0,0,21.4,42,21.4,63.3,0,0,66,34,0.12,0.41,0.21,2012,0.41,45.9
13.2,11.9,1,0.1,1.1,0.6,12.9,0.7,13.6,90,10,95,5,35.1,4.4,0.5,4.9,2.9,39.5,3.4,42.9,90,10,92,8,0.3,0.2,0.32,1991,0.3,61.3
1.1,13.7,0,0,0,0,13.7,0,13.7,0,0,100,0,47.1,0,0,0,0,47.1,0,47.1,0,0,100,0,0.29,0,0.29,2010,0.16,118.8
1.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.1,-9999,-9999,-9999,-9999,-9999,-9999,0.51,1989,0.39,49
25.2,1.2,0,0,0,12.6,1.2,12.6,13.8,0,0,8,92,3.9,0,0,0,44,3.9,44,47.9,0,0,8,92,0.3,0.29,0.29,2002,0.28,68.2
25.2,1.1,0,0,0,12.7,1.1,12.7,13.8,0,0,8,92,3.3,0,0,0,44.4,3.3,44.4,47.7,0,0,7,93,0.33,0.29,0.29,2003,0.23,83
5.2,13.8,0,0,0,0,13.8,0,13.8,0,0,100,0,84.8,0,0,0,0,84.8,0,84.8,0,0,100,0,0.16,0,0.16,2010,0.51,36.9
1.2,13.9,0,0,0,0,13.9,0,13.9,0,0,100,0,26,0,0,0,0,26,0,26,0,0,100,0,0.54,0,0.53,2014,0.3,64
13.1,4.5,0,0,0,9.5,4.5,9.5,14,0,0,32,68,23.2,0,0,0,29.8,23.2,29.8,52.9,0,0,44,56,0.19,0.32,0.26,2004,0.23,83.5
6.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36.5,-9999,-9999,-9999,-9999,-9999,-9999,0.39,1989,0.31,62.3
1.2,14.1,0,0,0,0,14.1,0,14.1,0,0,100,0,32.5,0,0,0,0,32.5,0,32.5,0,0,100,0,0.4,0,0.43,1992,0.34,57.1
21.2,5.3,0,0,0,8.7,5.3,8.7,14.1,0,0,38,62,41.8,0,0,0,17.2,41.8,17.2,59,0,0,71,29,0.13,0.51,0.24,2015,0.31,62.6
1.2,14.2,0,0,0,0,14.2,0,14.2,0,0,100,0,27.8,0,0,0,0,27.8,0,27.8,0,0,100,0,0.51,0,0.51,1994,0.28,69.3
6.1,14.2,0,0,0,0,14.2,0,14.2,0,0,100,0,51.6,0,0,0,0,51.6,0,51.6,0,0,100,0,0.27,0,0.27,2009,0.26,74.6
21.2,6,0,0,0,8.2,6,8.2,14.2,0,0,42,58,41.8,0,0,0,16.8,41.8,16.8,58.6,0,0,71,29,0.14,0.49,0.24,2016,0.49,39.8
10.3,0,0,0,0,14.3,0,14.3,14.3,0,0,0,100,0,0,0,0,37.1,0,37.1,37.1,0,0,0,100,0,0.38,0.38,1998,0.47,41.7
6.1,-9999,-9999,-9999,-9999,-9999,14.4,0,14.4,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,53.5,-9999,53.5,-9999,-9999,100,0,-9999,-9999,0.27,1990,0.29,67.6
13.2,9.4,0,0,0,5,9.4,5,14.4,0,0,65,35,26.1,0,0,0,17.9,26.1,17.9,43.9,0,0,59,41,0.36,0.28,0.33,2004,0.24,81.7
17.3,14.4,0,0,0,0,14.4,0,14.4,0,0,100,0,70.1,0,0,0,0,70.1,0,70.1,0,0,100,0,0.21,0,0.21,2016,0.51,38.6
17.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,52.9,-9999,-9999,-9999,-9999,-9999,-9999,0.27,1989,0.31,63.5
5.1,14.6,0,0,0,0,14.6,0,14.6,0,0,100,0,63.7,0,0,0,0,63.7,0,63.7,0,0,100,0,0.23,0,0.23,2010,0.35,56.9
10.4,1.2,0,0,0,13.4,1.2,13.4,14.6,0,0,8,92,9.4,0,0,0,23.1,9.4,23.1,32.5,0,0,29,71,0.13,0.58,0.45,2016,0.31,64.2
2.5,-9999,-9999,-9999,-9999,-9999,14.7,0,14.7,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,93.3,-9999,93.3,-9999,-9999,100,0,-9999,-9999,0.16,1990,0.33,60.6
17.2,7.2,0,0,0,7.5,7.2,7.5,14.7,0,0,49,51,39.7,0,0,0,24.5,39.7,24.5,64.2,0,0,62,38,0.18,0.31,0.23,2007,0.27,74.1
8.1,14.8,0,0,0,0,14.8,0,14.8,0,0,100,0,58,0,0,0,0,58,0,58,0,0,100,0,0.25,0,0.25,1997,0.23,87
13.2,1.2,4.3,6.4,10.7,2.9,5.5,9.3,14.8,40,60,37,63,7,11.8,17.7,29.6,9.1,18.8,26.9,45.7,40,60,41,59,0.29,0.35,0.32,2013,0.39,51.8
7.2,14.9,0,0,0,0,14.9,0,14.9,0,0,100,0,56,0,0,0,0,56,0,56,0,0,100,0,0.27,0,0.27,1998,0.31,63.1
18.2,6.1,0,0,0,9,6.1,9,15,0,0,40,60,37.4,0,0,0,17.1,37.4,17.1,54.4,0,0,69,31,0.16,0.53,0.28,2005,0.3,67.3
1.2,15,0,0,0,0,15,0,15,0,0,100,0,28.7,0,0,0,0,28.7,0,28.7,0,0,100,0,0.52,0,0.52,2010,0.38,53.4
15.4,4,0,0,0,11.1,4,11.1,15.1,0,0,27,73,22.1,0,0,0,28.2,22.1,28.2,50.3,0,0,44,56,0.18,0.39,0.30,2014,0.3,67.7
10.2,0,5,7.5,12.4,2.8,5,10.2,15.2,40,60,33,67,1.7,21.9,32.8,54.7,13.4,23.6,46.2,69.8,40,60,34,66,0.21,0.22,0.22,1996,0.26,78.1
18.2,5.9,0,0,0,9.5,5.9,9.5,15.3,0,0,38,62,38.9,0,0,0,27.6,38.9,27.6,66.5,0,0,58,42,0.15,0.34,0.23,2000,0.49,41.8
17.1,2.2,0,0,0,13.1,2.2,13.1,15.3,0,0,14,86,17.2,0,0,0,31.1,17.2,31.1,48.4,0,0,36,64,0.13,0.42,0.32,2003,0.46,45
10.3,-9999,-9999,-9999,-9999,-9999,0,15.4,15.4,-9999,-9999,0,100,-9999,-9999,-9999,-9999,47.8,0,-9999,47.8,-9999,-9999,0,100,-9999,-9999,0.32,1990,0.18,115
10.2,0,3.1,7.3,10.4,5,3.1,12.3,15.4,30,70,20,80,0,12,28.1,40.1,20,12,48.1,60.1,30,70,20,80,0.26,0.26,0.26,1997,0.18,115
10.6,4.2,2.9,4.4,7.3,3.9,7.1,8.3,15.4,40,60,46,54,20.2,11.2,16.8,28,17.5,31.4,34.3,65.7,40,60,48,52,0.23,0.24,0.23,2004,0.36,57.8
15.3,0,6,9,15,0.2,6.1,9.3,15.4,40,60,39,60,0,16,24,41,1.1,16.5,25.9,42.4,40,60,39,61,0.37,0.36,0.36,2012,0.36,58.1
8.1,15.4,0,0,0,0,15.4,0,15.4,0,0,100,0,60.4,0,0,0,0,60.4,0,60.4,0,0,100,0,0.25,0,0.25,2014,0.42,50
10.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,77.7,-9999,-9999,-9999,-9999,-9999,-9999,0.20,1989,0.31,67.7
10.2,-9999,-9999,-9999,-9999,-9999,7.9,7.8,15.6,-9999,-9999,50,50,-9999,-9999,-9999,-9999,34.7,51.4,-9999,86,-9999,-9999,60,40,-9999,-9999,0.18,1990,0.39,54.4
1.2,15.6,0,0,0,0,15.6,0,15.6,0,0,100,0,28.4,0,0,0,0,28.4,0,28.4,0,0,100,0,0.55,0,0.55,2004,0.29,73.1
10.6,0,1.6,3.7,5.2,10.4,1.6,14.1,15.6,30,70,10,90,0,7.1,16.6,23.7,32.9,7.1,49.5,56.6,30,70,13,87,0.22,0.28,0.28,2009,0.27,78.5
15.1,7.6,2.7,2.7,5.3,2.7,10.3,5.3,15.6,50,50,66,34,33.2,6.3,6.3,12.6,2.5,39.5,8.8,48.4,50,50,82,18,0.26,0.6,0.32,2013,0.35,60.9
25.2,0.9,0,0,0,14.8,0.9,14.8,15.7,0,0,6,94,3.9,0,0,0,46.3,3.9,46.3,50.1,0,0,8,92,0.24,0.32,0.31,2005,0.39,55.1
4.3,15.7,0,0,0,0,15.7,0,15.7,0,0,100,0,85.4,0,0,0,0,85.4,0,85.4,0,0,100,0,0.18,0,0.18,2009,0.27,80
