Map_index,Spname,Spnum,Rdi,Year surveyed,ESP site name,Buffer radius,Polygon.area.m2
17.2,Nereocystis luetkeana,1,0.23,2013,Anderson Point,1000 m,8996.794
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,2666.277
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,2657.25
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,4376.312
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,16603.863
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,2588.213
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,1782.039
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,960.523
17.2,Nereocystis luetkeana,1,0.23,2013,Anderson Point,1000 m,995.882
17.2,Nereocystis luetkeana,1,0.23,2013,Anderson Point,1000 m,784.213
17.2,Nereocystis luetkeana,1,0.23,2013,Anderson Point,1000 m,956.316
17.2,Nereocystis luetkeana,1,0.23,2013,Anderson Point,1000 m,5346.825
17.2,Nereocystis luetkeana,1,0.23,2013,Anderson Point,1000 m,3040.607
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,4063.142
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,1356.758
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,1766.377
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,18435.656
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,819.864
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,752.656
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,8836.51
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,650.157
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,4861.467
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,5388.814
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,998.232
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,1464.018
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,2459.834
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,3500.834
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,5948.275
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,4128.479
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,1000 m,11388.184
16.2,Nereocystis luetkeana,1,0.41,2013,Chibadehl Rocks,1000 m,1116.357
16.2,Nereocystis luetkeana,1,0.41,2013,Chibadehl Rocks,1000 m,12956.38
16.2,Nereocystis luetkeana,1,0.41,2013,Chibadehl Rocks,1000 m,4620.917
16.2,Nereocystis luetkeana,1,0.41,2013,Chibadehl Rocks,1000 m,3626.546
16.2,Nereocystis luetkeana,1,0.41,2013,Chibadehl Rocks,1000 m,68250.352
16.2,Nereocystis luetkeana,1,0.41,2013,Chibadehl Rocks,1000 m,121185.306
16.2,Nereocystis luetkeana,1,0.41,2013,Chibadehl Rocks,1000 m,493.733
16.2,Nereocystis luetkeana,1,0.41,2013,Chibadehl Rocks,1000 m,17271.582
16.2,Nereocystis luetkeana,1,0.41,2013,Neah Bay,1000 m,8903.61
16.2,Nereocystis luetkeana,1,0.41,2013,Neah Bay,1000 m,7624.674
16.2,Nereocystis luetkeana,1,0.41,2013,Neah Bay,1000 m,685.569
16.2,Nereocystis luetkeana,1,0.41,2013,Neah Bay,1000 m,219041.548
25.2,Macrocystis integrifolia,2,0.24,2014,Destruction Island SW,500 m,12858.969
21.2,Macrocystis integrifolia,2,0.25,2014,Rock 305,500 m,118929.015
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,500 m,6864.814
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,500 m,2323.258
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,500 m,740.391
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,500 m,2099.277
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,500 m,5848.199
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,500 m,1809.314
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,500 m,18652.699
19.1,Macrocystis integrifolia,2,0.41,2014,Cape Alava,500 m,62407.858
16.2,Macrocystis integrifolia,2,0.36,2014,Chibadehl Rocks,500 m,9497.232
16.2,Macrocystis integrifolia,2,0.36,2014,Chibadehl Rocks,500 m,39452.917
16.2,Macrocystis integrifolia,2,0.36,2014,Neah Bay,500 m,187441.694
25.2,Macrocystis integrifolia,2,0.24,2014,Destruction Island SW,1000 m,14864.186
25.2,Macrocystis integrifolia,2,0.24,2014,Destruction Island SW,1000 m,5263.118
25.2,Macrocystis integrifolia,2,0.24,2014,Destruction Island SW,1000 m,5501.994
25.2,Macrocystis integrifolia,2,0.24,2014,Destruction Island SW,1000 m,1104.498
25.2,Macrocystis integrifolia,2,0.24,2014,Destruction Island SW,1000 m,694.335
25.2,Macrocystis integrifolia,2,0.24,2014,Destruction Island SW,1000 m,499.724
25.2,Macrocystis integrifolia,2,0.24,2014,Destruction Island SW,1000 m,1168.965
25.2,Macrocystis integrifolia,2,0.24,2014,Destruction Island SW,1000 m,25389.906
25.2,Macrocystis integrifolia,2,0.24,2014,Destruction Island SW,1000 m,2105.186
25.2,Macrocystis integrifolia,2,0.24,2014,Destruction Island SW,1000 m,779.147
25.2,Macrocystis integrifolia,2,0.24,2014,Destruction Island SW,1000 m,2143.667
25.2,Macrocystis integrifolia,2,0.24,2014,Destruction Island SW,1000 m,12858.969
21.2,Macrocystis integrifolia,2,0.25,2014,Rock 305,1000 m,6037.149
21.2,Macrocystis integrifolia,2,0.25,2014,Rock 305,1000 m,123463.718
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,1000 m,7741.269
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,1000 m,2323.258
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,1000 m,740.391
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,1000 m,2099.277
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,1000 m,5848.199
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,1000 m,1809.314
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,1000 m,18652.699
21.1,Macrocystis integrifolia,2,0.13,2014,Cape Johnson,1000 m,27272.616
19.1,Macrocystis integrifolia,2,0.41,2014,Cape Alava,1000 m,181556.501
19.1,Macrocystis integrifolia,2,0.41,2014,Cape Alava,1000 m,71830.99
17.2,Macrocystis integrifolia,2,0.19,2014,Anderson Point,1000 m,38806.969
16.2,Macrocystis integrifolia,2,0.36,2014,Chibadehl Rocks,1000 m,9497.232
16.2,Macrocystis integrifolia,2,0.36,2014,Chibadehl Rocks,1000 m,112891.59
16.2,Macrocystis integrifolia,2,0.36,2014,Neah Bay,1000 m,22794.75
16.2,Macrocystis integrifolia,2,0.36,2014,Neah Bay,1000 m,8836.349
16.2,Macrocystis integrifolia,2,0.36,2014,Neah Bay,1000 m,305277.395
22.1,Nereocystis luetkeana,1,0.19,2014,Teahwhit Head,500 m,14671.677
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,500 m,1662.145
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,500 m,2011.473
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,500 m,929.909
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,500 m,782.934
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,500 m,3692.644
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,500 m,801.25
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,500 m,636.877
25.2,Nereocystis luetkeana,1,0.24,2014,Destruction Island SW,500 m,947.426
25.2,Nereocystis luetkeana,1,0.24,2014,Destruction Island SW,500 m,1004.115
25.2,Nereocystis luetkeana,1,0.24,2014,Destruction Island SW,500 m,878.02
25.2,Nereocystis luetkeana,1,0.24,2014,Destruction Island SW,500 m,1478.053
25.2,Nereocystis luetkeana,1,0.24,2014,Destruction Island SW,500 m,1561.533
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,500 m,570.035
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,500 m,5679.366
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,500 m,912.447
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,500 m,1862.334
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,500 m,3256.049
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,500 m,1248.731
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,500 m,5677.224
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,500 m,5592.885
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,500 m,964.916
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,1011.58
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,989.463
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,10.958
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,1853.559
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,3698.243
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,1125.156
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,457.895
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,2222.956
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,626.245
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,625.359
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,1721.853
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,1418.643
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,784.632
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,788.699
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,4817.891
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,539.868
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,595.714
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,1474.953
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,4056.668
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,495.353
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,2531.998
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,539.869
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,500 m,431.683
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,371.871
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,2506.28
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,2213.309
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,1024.33
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,1912.648
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,7030.954
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,1993.768
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,1553.361
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,1624.784
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,861.245
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,2741.698
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,809.314
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,17325.949
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,1895.958
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,24551.183
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,562.214
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,4029.245
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,2825.904
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,489.458
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,863.947
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,10170.915
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,40376.746
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,1470.872
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,4490.64
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,1649.506
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,552.781
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,1321.469
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,500 m,16906.591
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,466.857
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,658.73
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,1651.629
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,845.051
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,854.02
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,1620.211
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,648.93
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,245.345
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,520.388
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,869.785
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,660.305
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,4510.489
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,668.931
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,465.803
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,1235.724
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,1778.998
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,419.097
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,487.844
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,492.848
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,500 m,1061.877
17.3,Nereocystis luetkeana,1,0.1,2014,Anderson Point,500 m,10114.877
17.3,Nereocystis luetkeana,1,0.1,2014,Anderson Point,500 m,1.326
17.3,Nereocystis luetkeana,1,0.1,2014,Anderson Point,500 m,4622.64
16.3,Nereocystis luetkeana,1,0.14,2014,Tatoosh Island,500 m,610.825
16.3,Nereocystis luetkeana,1,0.14,2014,Tatoosh Island,500 m,492.763
16.3,Nereocystis luetkeana,1,0.14,2014,Tatoosh Island,500 m,879.896
16.3,Nereocystis luetkeana,1,0.14,2014,Tatoosh Island,500 m,6373.918
16.3,Nereocystis luetkeana,1,0.14,2014,Tatoosh Island,500 m,1911.002
16.3,Nereocystis luetkeana,1,0.14,2014,Tatoosh Island,500 m,6457.237
16.3,Nereocystis luetkeana,1,0.14,2014,Tatoosh Island,500 m,3783.521
16.3,Nereocystis luetkeana,1,0.14,2014,Tatoosh Island,500 m,3993.27
16.3,Nereocystis luetkeana,1,0.14,2014,Tatoosh Island,500 m,5074.285
16.3,Nereocystis luetkeana,1,0.14,2014,Tatoosh Island,500 m,4951.853
16.3,Nereocystis luetkeana,1,0.14,2014,Tatoosh Island,500 m,3215.042
16.2,Nereocystis luetkeana,1,0.36,2014,Chibadehl Rocks,500 m,4684.556
16.2,Nereocystis luetkeana,1,0.36,2014,Chibadehl Rocks,500 m,2338.191
16.2,Nereocystis luetkeana,1,0.36,2014,Chibadehl Rocks,500 m,6482.999
16.2,Nereocystis luetkeana,1,0.36,2014,Chibadehl Rocks,500 m,539.308
16.2,Nereocystis luetkeana,1,0.36,2014,Chibadehl Rocks,500 m,35218.927
16.2,Nereocystis luetkeana,1,0.36,2014,Chibadehl Rocks,500 m,4203.188
16.2,Nereocystis luetkeana,1,0.36,2014,Chibadehl Rocks,500 m,3234.371
16.2,Nereocystis luetkeana,1,0.36,2014,Chibadehl Rocks,500 m,15176.36
16.2,Nereocystis luetkeana,1,0.36,2014,Neah Bay,500 m,59013.716
16.2,Nereocystis luetkeana,1,0.36,2014,Neah Bay,500 m,2378.447
16.2,Nereocystis luetkeana,1,0.36,2014,Neah Bay,500 m,3165.828
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,1000 m,583.227
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,1000 m,977.212
22.1,Nereocystis luetkeana,1,0.19,2014,Teahwhit Head,1000 m,14696.402
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,1000 m,2878.096
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,1000 m,650.784
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,1000 m,1066.247
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,1000 m,2427.352
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,1000 m,2011.473
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,1000 m,929.909
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,1000 m,782.934
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,1000 m,3692.644
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,1000 m,801.25
22.2,Nereocystis luetkeana,1,0.18,2014,Teahwhit Head,1000 m,636.877
25.2,Nereocystis luetkeana,1,0.24,2014,Destruction Island SW,1000 m,947.426
25.2,Nereocystis luetkeana,1,0.24,2014,Destruction Island SW,1000 m,1004.115
25.2,Nereocystis luetkeana,1,0.24,2014,Destruction Island SW,1000 m,878.02
25.2,Nereocystis luetkeana,1,0.24,2014,Destruction Island SW,1000 m,1478.053
25.2,Nereocystis luetkeana,1,0.24,2014,Destruction Island SW,1000 m,1561.533
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,1740.287
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,557.948
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,2094.609
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,726.32
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,9505.228
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,1090.708
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,6901.589
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,1071.327
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,570.035
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,5679.366
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,912.447
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,1862.334
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,3256.049
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,1248.731
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,5677.224
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,5592.885
21.2,Nereocystis luetkeana,1,0.25,2014,Rock 305,1000 m,964.916
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,1141.769
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,989.463
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,10.958
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,1853.559
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,3698.243
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,1125.156
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,457.895
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,2222.956
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,626.245
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,625.359
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,1721.853
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,1418.643
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,784.632
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,788.699
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,4817.891
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,539.868
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,595.714
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,1474.953
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,4056.668
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,495.353
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,2531.998
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,539.869
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,431.683
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,460.621
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,27711.723
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,721.811
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,2234.564
21.1,Nereocystis luetkeana,1,0.13,2014,Cape Johnson,1000 m,1156.871
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,5390.043
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1002.95
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,873.56
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,594.178
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,2204.439
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,934.009
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,843.466
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,5430.606
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,2506.28
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,745.241
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,2213.309
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,998.286
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1024.33
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,4300.127
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,798.413
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1912.648
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,7030.954
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1248.348
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1501.856
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1003.139
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,765.002
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1993.768
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,929.828
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1381.811
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1841.685
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,3167.613
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1553.361
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,700.658
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,941.317
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,4339.464
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1868.388
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1635.006
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,861.245
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,2448.876
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,2741.698
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,809.314
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,17325.949
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1895.958
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,24551.183
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,4672.029
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,562.214
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,4029.245
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,2825.904
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,489.458
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,31928.987
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,863.947
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,11149.435
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,60513.646
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1470.872
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,4490.64
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1649.506
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,552.781
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1535.499
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,796.125
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,68404.91
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,647.518
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,816.167
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,1926.732
19.1,Nereocystis luetkeana,1,0.41,2014,Cape Alava,1000 m,727.994
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,1000 m,1569.839
18.1,Nereocystis luetkeana,1,0.11,2014,Point of the Arches,1000 m,8665.629
