,map_index,ne_can,mi_ne_can,mi_ma_can,mi_tot_can,ma_can,tot_ne_can,tot_ma_can,tot_can,mipctnecan,mipctmacan,totpctnecan,totpctmacan,ne_pl,mi_ne_pl,mi_ma_pl,mi_tot_pl,ma_pl,tot_ne_pl,tot_ma_pl,tot_pl,mipctnepl,mipctmapl,totpctnepl,totpctmapl,rdi_ne,rdi_ma,rdi_sum,year_
1313,1.1,29.6000004,0,0,0,0,29.6000004,0,29.6000004,0,0,100,0,70.1999969,0,0,0,0,70.1999969,0,70.1999969,0,0,100,0,0.42,0,0.42,2006
1314,1.2,19.6000004,0,0,0,0,19.6000004,0,19.6000004,0,0,100,0,42.0999985,0,0,0,0,42.0999985,0,42.0999985,0,0,100,0,0.47,0,0.47,2006
1315,2.1,0.2,0,0,0,0,0.2,0,0.2,0,0,100,0,4.1999998,0,0,0,0,4.1999998,0,4.1999998,0,0,100,0,0.05,0,0.05,2006
1316,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1317,2.3,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,1.8,0,0,0,0,1.8,0,1.8,0,0,100,0,0.28,0,0.27,2006
1318,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1319,2.5,6.5999999,0,0,0,0,6.5999999,0,6.5999999,0,0,100,0,37.2999992,0,0,0,0,37.2999992,0,37.2999992,0,0,100,0,0.18,0,0.18,2006
1320,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1321,3.2,1.8,0,0,0,0,1.8,0,1.8,0,0,100,0,11.6999998,0,0,0,0,11.6999998,0,11.6999998,0,0,100,0,0.16,0,0.16,2006
1322,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1323,4.2,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,8.8999996,0,0,0,0,8.8999996,0,8.8999996,0,0,100,0,0.07,0,0.07,2006
1324,4.3,8,0,0,0,0,8,0,8,0,0,100,0,53.2999992,0,0,0,0,53.2999992,0,53.2999992,0,0,100,0,0.15,0,0.15,2006
1325,5.1,5,0,0,0,0,5,0,5,0,0,100,0,36.7000008,0,0,0,0,36.7000008,0,36.7000008,0,0,100,0,0.14,0,0.14,2006
1326,5.2,34.0999985,0,0,0,0,34.0999985,0,34.0999985,0,0,100,0,131.8000031,0,0,0,0,131.8000031,0,131.8000031,0,0,100,0,0.26,0,0.26,2006
1327,6.1,26.5,0,0,0,0,26.5,0,26.5,0,0,100,0,69.3000031,0,0,0,0,69.3000031,0,69.3000031,0,0,100,0,0.38,0,0.38,2006
1328,6.2,0.9,0,0,0,0,0.9,0,0.9,0,0,100,0,9.6000004,0,0,0,0,9.6000004,0,9.6000004,0,0,100,0,0.09,0,0.09,2006
1329,7.1,36.2000008,0,0,0,0,36.2000008,0,36.2000008,0,0,100,0,153.8000031,0,0,0,0,153.8000031,0,153.8000031,0,0,100,0,0.24,0,0.24,2006
1330,7.2,21.2999992,0,0,0,0,21.2999992,0,21.2999992,0,0,100,0,60.5,0,0,0,0,60.5,0,60.5,0,0,100,0,0.35,0,0.35,2006
1331,7.3,79.1999969,0,0,0,1.7,79.1999969,1.7,80.9000015,0,0,98,2,159.3999939,0,0,0,5.8000002,159.3999939,5.8000002,165.1999969,0,0,96,4,0.5,0.29,0.49,2006
1332,8.1,29.1000004,0,0,0,0,29.1000004,0,29.1000004,0,0,100,0,73.6999969,0,0,0,0,73.6999969,0,73.6999969,0,0,100,0,0.39,0,0.39,2006
1333,8.2,0.3,0,0,0,0,0.3,0,0.3,0,0,100,0,3,0,0,0,0,3,0,3,0,0,100,0,0.09,0,0.09,2006
1334,8.3,2.9000001,0,0,0,0,2.9000001,0,2.9000001,0,0,100,0,10.6000004,0,0,0,0,10.6000004,0,10.6000004,0,0,100,0,0.27,0,0.27,2006
1335,8.4,2.5999999,0,0,0,0,2.5999999,0,2.5999999,0,0,100,0,8,0,0,0,0,8,0,8,0,0,100,0,0.32,0,0.32,2006
1336,9.1,15.8999996,0,0,0,28.5,15.8999996,28.5,44.4000015,0,0,36,64,66.1999969,0,0,0,76.6999969,66.1999969,76.6999969,142.8999939,0,0,46,54,0.24,0.37,0.31,2006
1337,9.2,1.2,0,0,0,0,1.2,0,1.2,0,0,100,0,10.1999998,0,0,0,0,10.1999998,0,10.1999998,0,0,100,0,0.12,0,0.12,2006
1338,9.3,74.4000015,0,0,0,50.7000008,74.4000015,50.7000008,125.0999985,0,0,59,41,187.3000031,0,0,0,108.0999985,187.3000031,108.0999985,295.2999878,0,0,63,37,0.4,0.47,0.42,2006
1339,10.1,40.5999985,0,0,0,43.9000015,40.5999985,43.9000015,84.5,0,0,48,52,87.4000015,0,0,0,92.6999969,87.4000015,92.6999969,180.1000061,0,0,49,51,0.46,0.47,0.47,2006
1340,10.2,0,12.1000004,28.2000008,40.2999992,0,12.1000004,28.2000008,40.2999992,30,70,30,70,0,28.7999992,67.1999969,96,0,28.7999992,67.1999969,96,30,70,30,70,0.42,0.42,0.42,2006
1341,10.3,0.6,0,0,0,23.2000008,0.6,23.2000008,23.7999992,0,0,3,97,6.5999999,0,0,0,47.5999985,6.5999999,47.5999985,54.2999992,0,0,12,88,0.09,0.49,0.44,2006
1342,10.4,11.1999998,0,0,0,21,11.1999998,21,32.2000008,0,0,35,65,23.6000004,0,0,0,31.7000008,23.6000004,31.7000008,55.2999992,0,0,43,57,0.47,0.66,0.58,2006
1343,10.5,3.9000001,17.7999992,41.4000015,59.2000008,8.8000002,21.6000004,50.2000008,71.9000015,30,70,30,70,22.6000004,28.7999992,67.0999985,95.8000031,31.8999996,51.4000015,99,150.3999939,30,70,34,66,0.42,0.51,0.48,2006
1344,10.6,3.3,2.8,6.5,9.3000002,4.0999999,6.0999999,10.6000004,16.7000008,30,70,36,64,23.3999996,8.8999996,20.7999992,29.7000008,16.7999992,32.2999992,37.5999985,69.9000015,30,70,46,54,0.19,0.28,0.24,2006
1345,11.1,16.1000004,2.7,4.0999999,6.9000001,35.0999985,18.7999992,39.2000008,58.0999985,40,60,32,68,49.4000015,5.6999998,8.6000004,14.3000002,68.5999985,55.0999985,77.1999969,132.3000031,40,60,42,58,0.34,0.51,0.44,2006
1346,11.2,28.7000008,0,0,0,27.3999996,28.7000008,27.3999996,56.0999985,0,0,51,49,61.9000015,0,0,0,52.2000008,61.9000015,52.2000008,114.0999985,0,0,54,46,0.46,0.53,0.49,2006
1347,11.3,1.7,0,0,0,3.5999999,1.7,3.5999999,5.3000002,0,0,32,68,8,0,0,0,10.1000004,8,10.1000004,18.1000004,0,0,44,56,0.21,0.36,0.29,2006
1348,12.1,19,0,0,0,36.5,19,36.5,55.5,0,0,34,66,71.6999969,0,0,0,91.6999969,71.6999969,91.6999969,163.3999939,0,0,44,56,0.27,0.4,0.34,2006
1349,13.1,6.9000001,0,0,0,15.1999998,6.9000001,15.1999998,22.1000004,0,0,31,69,34.0999985,0,0,0,36,34.0999985,36,70.0999985,0,0,49,51,0.2,0.42,0.32,2006
1350,13.2,6.5999999,0,0,0,10.5,6.5999999,10.5,17.1000004,0,0,39,61,28.8999996,0,0,0,29.6000004,28.8999996,29.6000004,58.5,0,0,49,51,0.23,0.35,0.29,2006
1351,14.1,68.5,0,0,0,55,68.5,55,123.5999985,0,0,55,45,157,0,0,0,106,157,106,263,0,0,60,40,0.44,0.52,0.47,2006
1352,15.1,6.8000002,5.9000001,1.5,7.4000001,5.0999999,12.8000002,6.5,19.2999992,80,20,66,34,33.7999992,11.5,2.9000001,14.3999996,14,45.2999992,16.8999996,62.2000008,80,20,73,27,0.28,0.39,0.31,2006
1353,15.2,47.7999992,0,0,0,47.7000008,47.7999992,47.7000008,95.5,0,0,50,50,98.0999985,0,0,0,93.3000031,98.0999985,93.3000031,191.3999939,0,0,51,49,0.49,0.51,0.5,2006
1354,15.3,0,8.6000004,12.8999996,21.5,0,8.6000004,12.8999996,21.5,40,60,40,60,0,22.1000004,33.0999985,55.2000008,0,22.1000004,33.0999985,55.2000008,40,60,40,60,0.39,0.39,0.39,2006
1355,15.4,14.3000002,0,0,0,26.5,14.3000002,26.5,40.7999992,0,0,35,65,35.2000008,0,0,0,45.5,35.2000008,45.5,80.6999969,0,0,44,56,0.41,0.58,0.51,2006
1356,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1357,16.2,84.6999969,0,0,0,71.4000015,84.6999969,71.4000015,156,0,0,54,46,180.1000061,0,0,0,107.3000031,180.1000061,107.3000031,287.5,0,0,63,37,0.47,0.67,0.54,2006
1358,16.3,12.3000002,0,0,0,0,12.3000002,0,12.3000002,0,0,100,0,34.2000008,0,0,0,0,34.2000008,0,34.2000008,0,0,100,0,0.36,0,0.36,2006
1359,16.4,60.9000015,0,0,0,1.9,60.9000015,1.9,62.7999992,0,0,97,3,144.3000031,0,0,0,6.1999998,144.3000031,6.1999998,150.3999939,0,0,96,4,0.42,0.3,0.42,2006
1360,17.1,28.8999996,0,0,0,11.3000002,28.8999996,11.3000002,40.2000008,0,0,72,28,81.9000015,0,0,0,21.8999996,81.9000015,21.8999996,103.8000031,0,0,79,21,0.35,0.52,0.39,2006
1361,17.2,17.7000008,0,0,0,8.1999998,17.7000008,8.1999998,25.7999992,0,0,68,32,53.7999992,0,0,0,27,53.7999992,27,80.8000031,0,0,67,33,0.33,0.3,0.32,2006
1362,17.3,29.2000008,0,0,0,0,29.2000008,0,29.2000008,0,0,100,0,84,0,0,0,0,84,0,84,0,0,100,0,0.35,0,0.35,2006
1363,18.1,4.5999999,0,0,0,0.2,4.5999999,0.2,4.6999998,0,0,97,3,21.3999996,0,0,0,0.2,21.3999996,0.2,21.6000004,0,0,99,1,0.21,1.03,0.22,2006
1364,18.2,4.0999999,0,0,0,6.5,4.0999999,6.5,10.6000004,0,0,39,61,30.1000004,0,0,0,17.7000008,30.1000004,17.7000008,47.7999992,0,0,63,37,0.14,0.37,0.22,2006
1365,19.1,87.4000015,0,0,0,167.6000061,87.4000015,167.6000061,255,0,0,34,66,197.3000031,0,0,0,232.3000031,197.3000031,232.3000031,429.6000061,0,0,46,54,0.44,0.72,0.59,2006
1366,19.2,49.2999992,0,0,0,37.2000008,49.2999992,37.2000008,86.5,0,0,57,43,128.3999939,0,0,0,62.7000008,128.3999939,62.7000008,191.1000061,0,0,67,33,0.38,0.59,0.45,2006
1367,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1368,20.2,9.6000004,0,0,0,0,9.6000004,0,9.6000004,0,0,100,0,31,0,0,0,0,31,0,31,0,0,100,0,0.31,0,0.31,2006
1369,21.1,2.5,0,0,0,7.5999999,2.5,7.5999999,10.1000004,0,0,25,75,11,0,0,0,20.7999992,11,20.7999992,31.7000008,0,0,35,65,0.23,0.37,0.32,2006
1370,21.2,1.4,0,0,0,8.1999998,1.4,8.1999998,9.6000004,0,0,14,86,7.3000002,0,0,0,18,7.3000002,18,25.2999992,0,0,29,71,0.18,0.46,0.38,2006
1371,22.1,1.9,0,0,0,0,1.9,0,1.9,0,0,100,0,6.1999998,0,0,0,0,6.1999998,0,6.1999998,0,0,100,0,0.31,0,0.31,2006
1372,22.2,11.3000002,0,0,0,9,11.3000002,9,20.2999992,0,0,56,44,46.7000008,0,0,0,21.6000004,46.7000008,21.6000004,68.3000031,0,0,68,32,0.24,0.42,0.3,2006
1373,23.1,8.8000002,0,0,0,0,8.8000002,0,8.8000002,0,0,100,0,25.2999992,0,0,0,0,25.2999992,0,25.2999992,0,0,100,0,0.35,0,0.35,2006
1374,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1375,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1376,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1377,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1378,25.2,0.4,0,0,0,8,0.4,8,8.3000002,0,0,4,96,3.7,0,0,0,29.2999992,3.7,29.2999992,33,0,0,11,89,0.1,0.27,0.25,2006
1379,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1380,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1381,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1382,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1383,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1384,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1385,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1386,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1387,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1388,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1389,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1390,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1391,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1392,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1393,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1394,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1395,1.1,55.2000008,0,0,0,0,55.2000008,0,55.2000008,0,0,100,0,112.1999969,0,0,0,0,112.1999969,0,112.1999969,0,0,100,0,0.49,0,0.49,2007
1396,1.2,18.7999992,0,0,0,0,18.7999992,0,18.7999992,0,0,100,0,35.4000015,0,0,0,0,35.4000015,0,35.4000015,0,0,100,0,0.53,0,0.53,2007
1397,2.1,0.2,0,0,0,0,0.2,0,0.2,0,0,100,0,4.3000002,0,0,0,0,4.3000002,0,4.3000002,0,0,100,0,0.04,0,0.04,2007
1398,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1399,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1400,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1401,2.5,0.2,0,0,0,0,0.2,0,0.2,0,0,100,0,3.7,0,0,0,0,3.7,0,3.7,0,0,100,0,0.05,0,0.05,2007
1402,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1403,3.2,4.1999998,0,0,0,0,4.1999998,0,4.1999998,0,0,100,0,19.3999996,0,0,0,0,19.3999996,0,19.3999996,0,0,100,0,0.21,0,0.21,2007
1404,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1405,4.2,2.8,0,0,0,0,2.8,0,2.8,0,0,100,0,17.7000008,0,0,0,0,17.7000008,0,17.7000008,0,0,100,0,0.16,0,0.16,2007
1406,4.3,33.9000015,0,0,0,0,33.9000015,0,33.9000015,0,0,100,0,136.5,0,0,0,0,136.5,0,136.5,0,0,100,0,0.25,0,0.25,2007
1407,5.1,37.5,0,0,0,0,37.5,0,37.5,0,0,100,0,138.1000061,0,0,0,0,138.1000061,0,138.1000061,0,0,100,0,0.27,0,0.27,2007
1408,5.2,62.5999985,0,0,0,0,62.5999985,0,62.5999985,0,0,100,0,179.6999969,0,0,0,0,179.6999969,0,179.6999969,0,0,100,0,0.35,0,0.35,2007
1409,6.1,42.9000015,0,0,0,0,42.9000015,0,42.9000015,0,0,100,0,85,0,0,0,0,85,0,85,0,0,100,0,0.5,0,0.5,2007
1410,6.2,0.9,0,0,0,0,0.9,0,0.9,0,0,100,0,15,0,0,0,0,15,0,15,0,0,100,0,0.06,0,0.06,2007
1411,7.1,41.7000008,0,0,0,0,41.7000008,0,41.7000008,0,0,100,0,202.6999969,0,0,0,0,202.6999969,0,202.6999969,0,0,100,0,0.21,0,0.21,2007
1412,7.2,22.2000008,0,0,0,0,22.2000008,0,22.2000008,0,0,100,0,85.1999969,0,0,0,0,85.1999969,0,85.1999969,0,0,100,0,0.26,0,0.26,2007
1413,7.3,77.9000015,0,0,0,0,77.9000015,0,77.9000015,0,0,100,0,156.1999969,0,0,0,0,156.1999969,0,156.1999969,0,0,100,0,0.5,0,0.5,2007
1414,8.1,35,0,0,0,0,35,0,35,0,0,100,0,82.5999985,0,0,0,0,82.5999985,0,82.5999985,0,0,100,0,0.42,0,0.42,2007
1415,8.2,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,1.1,0,0,0,0,1.1,0,1.1,0,0,100,0,0.1,0,0.1,2007
1416,8.3,4.6999998,0,0,0,0,4.6999998,0,4.6999998,0,0,100,0,14.1999998,0,0,0,0,14.1999998,0,14.1999998,0,0,100,0,0.33,0,0.33,2007
1417,8.4,4.8000002,0,0,0,0,4.8000002,0,4.8000002,0,0,100,0,12.1999998,0,0,0,0,12.1999998,0,12.1999998,0,0,100,0,0.39,0,0.39,2007
1418,9.1,21.2000008,0,0,0,35.5999985,21.2000008,35.5999985,56.7999992,0,0,37,63,70.6999969,0,0,0,87.5,70.6999969,87.5,158.3000031,0,0,45,55,0.3,0.41,0.36,2007
1419,9.2,3.5,0,0,0,0,3.5,0,3.5,0,0,100,0,18.1000004,0,0,0,0,18.1000004,0,18.1000004,0,0,100,0,0.19,0,0.19,2007
1420,9.3,107.1999969,0,0,0,55.7000008,107.1999969,55.7000008,162.8999939,0,0,66,34,205.8999939,0,0,0,110.4000015,205.8999939,110.4000015,316.2999878,0,0,65,35,0.52,0.5,0.51,2007
1421,10.1,42.7999992,0,0,0,54.7000008,42.7999992,54.7000008,97.5999985,0,0,44,56,84.0999985,0,0,0,105.1999969,84.0999985,105.1999969,189.3000031,0,0,44,56,0.51,0.52,0.52,2007
1422,10.2,1.3,13.3999996,20,33.4000015,3.4000001,14.6999998,23.3999996,38,40,60,39,61,11.6999998,30.2999992,45.4000015,75.6999969,14.1000004,42,59.5,101.5,40,60,41,59,0.35,0.39,0.37,2007
1423,10.3,0.4,0,0,0,23.7999992,0.4,23.7999992,24.1000004,0,0,1,99,6.1999998,0,0,0,48.5,6.1999998,48.5,54.7000008,0,0,11,89,0.06,0.49,0.44,2007
1424,10.4,9.3999996,0,0,0,19.3999996,9.3999996,19.3999996,28.7999992,0,0,32,68,30.8999996,0,0,0,29.3999996,30.8999996,29.3999996,60.2999992,0,0,51,49,0.3,0.66,0.48,2007
1425,10.5,21.2000008,9.6999998,38.5999985,48.2999992,9.6999998,30.8999996,48.2999992,79.1999969,20,80,39,61,51.5999985,15.8000002,63.4000015,79.1999969,29.8999996,67.4000015,93.3000031,160.6999969,20,80,42,58,0.46,0.52,0.49,2007
1426,10.6,5.5999999,3.9000001,3.9000001,7.6999998,9.5,9.3999996,13.3999996,22.7999992,50,50,41,59,31.6000004,11.5,11.5,23,28.7999992,43.0999985,40.2999992,83.4000015,50,50,52,48,0.22,0.33,0.27,2007
1427,11.1,42.2000008,5.0999999,5.0999999,10.1000004,43.9000015,47.2999992,48.9000015,96.1999969,50,50,49,51,119.8000031,11.6999998,11.6999998,23.2999992,78.6999969,131.3999939,90.4000015,221.8000031,50,50,59,41,0.36,0.54,0.43,2007
1428,11.2,42.5,0,0,0,34.9000015,42.5,34.9000015,77.4000015,0,0,55,45,96,0,0,0,62,96,62,158,0,0,61,39,0.44,0.56,0.49,2007
1429,11.3,4.4000001,0,0,0,3.5,4.4000001,3.5,7.8000002,0,0,56,44,17.7999992,0,0,0,7.9000001,17.7999992,7.9000001,25.7000008,0,0,69,31,0.25,0.44,0.3,2007
1430,12.1,35.0999985,0,0,0,44.2999992,35.0999985,44.2999992,79.4000015,0,0,44,56,105,0,0,0,107.3000031,105,107.3000031,212.3999939,0,0,49,51,0.33,0.41,0.37,2007
1431,13.1,14.5,0,0,0,15,14.5,15,29.6000004,0,0,49,51,46.7000008,0,0,0,34.2999992,46.7000008,34.2999992,81,0,0,58,42,0.31,0.44,0.37,2007
1432,13.2,10.6000004,0,0,0,11.6000004,10.6000004,11.6000004,22.2000008,0,0,48,52,42.0999985,0,0,0,32.7000008,42.0999985,32.7000008,74.8000031,0,0,56,44,0.25,0.36,0.3,2007
1433,14.1,84,0,0,0,58.0999985,84,58.0999985,142.1000061,0,0,59,41,168.3000031,0,0,0,107.6999969,168.3000031,107.6999969,276,0,0,61,39,0.5,0.54,0.51,2007
1434,15.1,6.0999999,6.5,1.6,8.1000004,5.1999998,12.6000004,6.8000002,19.3999996,80,20,65,35,29.8999996,11.6000004,2.9000001,14.5,13.3999996,41.5,16.2999992,57.7999992,80,20,72,28,0.3,0.42,0.34,2007
1435,15.2,45.4000015,9.1000004,9.1000004,18.2000008,44.2999992,54.5,53.4000015,107.9000015,50,50,51,49,85.9000015,15.1999998,15.1999998,30.5,86.9000015,101.1999969,102.1999969,203.3999939,50,50,50,50,0.54,0.52,0.53,2007
1436,15.3,0,10.1000004,10.1000004,20.2999992,0,10.1000004,10.1000004,20.2999992,50,50,50,50,0,27,27,53.9000015,0,27,27,53.9000015,50,50,50,50,0.38,0.38,0.38,2007
1437,15.4,17.2000008,0,0,0,28.2000008,17.2000008,28.2000008,45.4000015,0,0,38,62,50.7000008,0,0,0,48.4000015,50.7000008,48.4000015,99.0999985,0,0,51,49,0.34,0.58,0.46,2007
1438,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1439,16.2,47.7000008,0,0,0,62.7999992,47.7000008,62.7999992,110.5,0,0,43,57,136.3000031,0,0,0,99.0999985,136.3000031,99.0999985,235.3000031,0,0,58,42,0.35,0.63,0.47,2007
1440,16.3,3.3,0,0,0,0,3.3,0,3.3,0,0,100,0,16,0,0,0,0,16,0,16,0,0,100,0,0.21,0,0.21,2007
1441,16.4,6.1999998,0,0,0,1.7,6.1999998,1.7,7.8000002,0,0,79,21,47.5999985,0,0,0,9.1999998,47.5999985,9.1999998,56.7999992,0,0,84,16,0.13,0.18,0.14,2007
1442,17.1,4.6999998,0,0,0,7.6999998,4.6999998,7.6999998,12.3999996,0,0,38,62,36.4000015,0,0,0,19.5,36.4000015,19.5,55.9000015,0,0,65,35,0.13,0.39,0.22,2007
1443,17.2,7.1999998,0,0,0,7.5,7.1999998,7.5,14.6999998,0,0,49,51,39.7000008,0,0,0,24.5,39.7000008,24.5,64.1999969,0,0,62,38,0.18,0.31,0.23,2007
1444,17.3,2.0999999,0,0,0,0,2.0999999,0,2.0999999,0,0,100,0,21.7999992,0,0,0,0,21.7999992,0,21.7999992,0,0,100,0,0.1,0,0.1,2007
1445,18.1,1.1,0,0,0,0.5,1.1,0.5,1.6,0,0,71,29,8.3999996,0,0,0,2,8.3999996,2,10.5,0,0,81,19,0.13,0.23,0.15,2007
1446,18.2,2.3,0,0,0,6.6999998,2.3,6.6999998,9,0,0,25,75,18.7999992,0,0,0,16.5,18.7999992,16.5,35.2999992,0,0,53,47,0.12,0.41,0.25,2007
1447,19.1,18.8999996,0,0,0,133.5,18.8999996,133.5,152.3000031,0,0,12,88,103.4000015,0,0,0,202.6999969,103.4000015,202.6999969,306.1000061,0,0,34,66,0.18,0.66,0.5,2007
1448,19.2,7.0999999,0,0,0,39.2999992,7.0999999,39.2999992,46.4000015,0,0,15,85,37.0999985,0,0,0,71.0999985,37.0999985,71.0999985,108.0999985,0,0,34,66,0.19,0.55,0.43,2007
1449,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1450,20.2,2,0,0,0,0,2,0,2,0,0,100,0,14.1999998,0,0,0,0,14.1999998,0,14.1999998,0,0,100,0,0.14,0,0.14,2007
1451,21.1,0.6,0,0,0,5.3000002,0.6,5.3000002,5.9000001,0,0,10,90,5,0,0,0,19.2000008,5,19.2000008,24.2999992,0,0,21,79,0.12,0.28,0.24,2007
1452,21.2,0.9,0,0,0,9.1999998,0.9,9.1999998,10.1000004,0,0,9,91,8.1000004,0,0,0,20.6000004,8.1000004,20.6000004,28.7000008,0,0,28,72,0.11,0.45,0.35,2007
1453,22.1,2.5,0,0,0,0,2.5,0,2.5,0,0,100,0,8.8000002,0,0,0,0,8.8000002,0,8.8000002,0,0,100,0,0.28,0,0.28,2007
1454,22.2,3.4000001,0,0,0,7.6999998,3.4000001,7.6999998,11.1000004,0,0,31,69,28,0,0,0,15.8999996,28,15.8999996,43.9000015,0,0,64,36,0.12,0.48,0.25,2007
1455,23.1,3.2,0,0,0,0,3.2,0,3.2,0,0,100,0,22.2000008,0,0,0,0,22.2000008,0,22.2000008,0,0,100,0,0.15,0,0.15,2007
1456,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1457,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1458,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1459,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1460,25.2,0.1,0,0,0,10.3999996,0.1,10.3999996,10.3999996,0,0,1,99,1.1,0,0,0,33.7999992,1.1,33.7999992,34.7999992,0,0,3,97,0.06,0.31,0.3,2007
1461,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1462,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1463,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1464,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1465,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1466,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1467,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
1468,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
